unique_id,case_id_fkey,latitude,longitude,collision_year,death_date,death_time,death_datetime,collision_date,collision_time,collision_datetime,location,age,sex,deceased,collision_type,street_type,on_vz_hin_2017,in_coc_2018,publish,on_vz_hin_2022,in_epa_2021,point,analysis_neighborhood,supervisor_district,police_district,data_as_of,data_loaded_at,age_category,collision_category,collision_hour,time_of_day,collision_year_clean,collision_month,collision_day,day_of_week,high_risk
20220356,220182462,37.741729176208274,-122.40632182280068,2022,2022-03-20,09:25:00,2022-03-20 09:25:00,2022-03-20,08:58:00,2022-03-20 08:58:00,IFO 370 Bay Shore Blvd,67.0,Male,Motorcyclist,Motorcycle vs Motor Vehicle,City Street,True,False,True,True,False,POINT (-122.406321823 37.741729176),Bernal Heights,9.0,BAYVIEW,2024-09-18 12:00:00,2025-04-08 04:35:01,Senior (65+),Motorcycle,8.0,Morning (5am-12pm),2022,3,20,Sunday,0
20241455,240732138,37.72001799346312,-122.46123397039224,2024,2024-11-25,01:33:00,2024-11-25 01:33:00,2024-11-25,01:15:00,2024-11-25 01:15:00,Grafton Ave and Jules Ave,36.0,Female,Passenger,Motor Vehicle Collision,City Street,False,True,True,False,False,POINT (-122.46123397 37.720017993),Oceanview/Merced/Ingleside,11.0,TARAVAL,2025-01-10 12:00:00,2025-04-08 04:35:01,Adult (35-64),Vehicle,1.0,Night (9pm-5am),2024,11,25,Monday,1
106,160344304,37.78709723898054,-122.38779488940344,2016,2015-04-27,13:32:00,2015-04-27 01:32:00,2016-04-27,,2016-04-27 12:00:00,The Embarcadero and Bryant Street,56.0,Female,Passenger,Motor Vehicle Collision,City Street,True,False,True,False,False,POINT (-122.387794889 37.787097239),Financial District/South Beach,6.0,SOUTHERN,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Vehicle,13.0,Afternoon (12pm-5pm),2016,4,27,Wednesday,0
274,200324214,37.76599120737487,-122.45596768013012,2020,2020-05-29,08:07:00,2020-05-29 08:07:00,2020-05-29,07:30:00,2020-05-29 07:30:00,Westbound 600 block of Frederick Street,31.0,Male,Bicyclist,Bicycle vs Motor Vehicle,City Street,False,False,True,False,False,POINT (-122.45596768 37.765991207),Inner Sunset,8.0,PARK,2024-09-18 12:00:00,2025-04-08 04:35:01,Young Adult (18-34),Bicycle,7.0,Morning (5am-12pm),2020,5,29,Friday,0
26,150412240,37.7161689642948,-122.4503783547998,2015,2015-05-12,08:49:00,2015-05-12 08:49:00,2015-05-12,08:25:00,2015-05-12 08:25:00,San Jose and Lakeview Avenue,12.0,Male,Pedestrian,Pedestrian vs LRV,City Street,True,True,True,False,True,POINT (-122.450378355 37.716168964),Oceanview/Merced/Ingleside,11.0,TARAVAL,2024-09-18 12:00:00,2025-04-08 04:35:01,Child (0-17),Pedestrian,8.0,Morning (5am-12pm),2015,5,12,Tuesday,1
224,190587154,37.7839042584,-122.40809497199996,2019,2019-08-11,,2019-08-11 12:00:00,2019-08-11,20:50:00,2019-08-11 08:50:00,Market Street and Fifth Street,79.0,Female,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,True,True,True,True,POINT (-122.408094972 37.783904258),South of Market,6.0,SOUTHERN,2024-09-18 12:00:00,2025-04-08 04:35:01,Senior (65+),Pedestrian,20.0,Morning (5am-12pm),2019,8,11,Sunday,1
161,180750377,37.77271938070001,-122.44068390799998,2018,2018-10-05,20:54:00,2018-10-05 08:54:00,2018-10-03,21:15:00,2018-10-03 09:15:00,Baker Street and Oak Street,60.0,Male,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,False,True,True,False,POINT (-122.440683908 37.772719381),Haight Ashbury,5.0,PARK,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Pedestrian,21.0,Morning (5am-12pm),2018,10,3,Wednesday,1
231,190824207,37.760224554099985,-122.417012185,2019,2019-10-31,,2019-10-31 12:00:00,2019-10-31,15:26:00,2019-10-31 03:26:00,South Van Ness Ave at 19th St,69.0,Female,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,True,True,True,True,POINT (-122.417012185 37.760224554),Mission,9.0,MISSION,2024-09-18 12:00:00,2025-04-08 04:35:01,Senior (65+),Pedestrian,15.0,Night (9pm-5am),2019,10,31,Thursday,1
20231370,230676132,37.76170090887186,-122.42157840092688,2023,2023-09-20,20:40:00,2023-09-20 08:40:00,2023-09-20,13:28:00,2023-09-20 01:28:00,18th St and Valencia St,80.0,Male,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,True,True,True,False,POINT (-122.421578401 37.761700909),Mission,9.0,MISSION,2024-09-18 12:00:00,2025-04-08 04:35:01,Senior (65+),Pedestrian,13.0,Night (9pm-5am),2023,9,20,Wednesday,1
20230057,230022717,37.76491737750547,-122.42188644581422,2023,2023-01-10,18:41:00,2023-01-10 06:41:00,2023-01-10,17:51:00,2023-01-10 05:51:00,16th St & Valencia St,65.0,Female,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,True,True,True,True,POINT (-122.421886446 37.764917378),Mission,9.0,MISSION,2024-09-18 12:00:00,2025-04-08 04:35:01,Senior (65+),Pedestrian,17.0,Morning (5am-12pm),2023,1,10,Tuesday,1
50,140125356,37.79556258931523,-122.4234829338114,2014,2014-02-12,01:00:00,2014-02-12 01:00:00,2014-02-12,00:54:00,2014-02-12 12:54:00,2000 Block of Van Ness Ave,35.0,Male,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,False,True,True,False,POINT (-122.423482934 37.795562589),Pacific Heights,2.0,NORTHERN,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Pedestrian,0.0,Afternoon (12pm-5pm),2014,2,12,Wednesday,1
20220105,220010562,37.78495387970293,-122.42798892701636,2022,2022-01-05,21:15:00,2022-01-05 09:15:00,2022-01-05,21:05:00,2022-01-05 09:05:00,Geary Blvd at Laguna St,33.0,Male,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,True,True,True,True,POINT (-122.427988927 37.78495388),Western Addition,5.0,NORTHERN,2024-09-18 12:00:00,2025-04-08 04:35:01,Young Adult (18-34),Pedestrian,21.0,Morning (5am-12pm),2022,1,5,Wednesday,1
45,140930092,37.78331088989271,-122.4175287731682,2014,2014-11-03,09:46:00,2014-11-03 09:46:00,2014-11-03,00:47:00,2014-11-03 12:47:00,Larkin St and Eddy St,54.0,Male,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,True,True,True,True,POINT (-122.417528773 37.78331089),Tenderloin,5.0,NORTHERN,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Pedestrian,0.0,Afternoon (12pm-5pm),2014,11,3,Monday,1
20240157,240067872,37.774308895378915,-122.45837109976888,2024,2024-01-31,13:43:00,2024-01-31 01:43:00,2024-01-31,05:18:00,2024-01-31 05:18:00,Arguello Blvd and Fulton St,63.0,Male,Pedestrian,Motor Vehicle & Pedestrian,City Street,True,False,True,True,False,POINT (-122.4583711 37.774308895),Golden Gate Park,1.0,PARK,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Pedestrian,5.0,Morning (5am-12pm),2024,1,31,Wednesday,1
20240644,240280228,37.7215343987564,-122.40107412908972,2024,2024-05-07,10:05:00,2024-05-07 10:05:00,2024-05-03,23:32:00,2024-05-03 11:32:00,Mansell St and San Bruno Ave,25.0,Male,Passenger,Motor Vehicle Collision,City Street,True,True,True,True,False,POINT (-122.401074129 37.721534399),Portola,10.0,INGLESIDE,2024-09-18 12:00:00,2025-04-08 04:35:01,Young Adult (18-34),Vehicle,23.0,Morning (5am-12pm),2024,5,3,Friday,0
20240461,240201553,37.74882643500533,-122.43607284986888,2024,2024-03-30,11:09:00,2024-03-30 11:09:00,2024-03-30,10:27:00,2024-03-30 10:27:00,Diamond St between 26th St and 25th St,85.0,Male,Driver,Motor Vehicle Collision (solo),City Street,False,False,True,False,False,POINT (-122.43607285 37.748826435),Noe Valley,8.0,MISSION,2024-09-18 12:00:00,2025-04-08 04:35:01,Senior (65+),Vehicle,10.0,Morning (5am-12pm),2024,3,30,Saturday,0
13,150189455,37.76853738675164,-122.41561378147644,2015,2015-03-02,16:20:00,2015-03-02 04:20:00,2015-03-02,12:34:00,2015-03-02 12:34:00,14th St and Folsom St,66.0,Male,Bicyclist,Bicycle vs Motor Vehicle,City Street,True,False,True,True,False,POINT (-122.415613781 37.768537387),Mission,9.0,MISSION,2024-09-18 12:00:00,2025-04-08 04:35:01,Senior (65+),Bicycle,12.0,Afternoon (12pm-5pm),2015,3,2,Monday,0
229,190752012,37.736288394199995,-122.377165952,2019,2019-10-06,,2019-10-06 12:00:00,2019-10-06,15:39:00,2019-10-06 03:39:00,Hunters Point Blvd at Evans Ave,50.0,Male,Driver,Motor Vehicle Collision,City Street,False,True,True,True,True,POINT (-122.377165952 37.736288394),Bayview Hunters Point,10.0,BAYVIEW,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Vehicle,15.0,Night (9pm-5am),2019,10,6,Sunday,1
20241498,240753269,37.72456897945495,-122.47256685795188,2024,2024-12-05,09:32:00,2024-12-05 09:32:00,2024-12-03,17:27:00,2024-12-03 05:27:00,Junipero Serra Blvd Frontage Road between Lyndhurst Dr and Holloway Ave,70.0,Male,Bicyclist,Bicycle Collision,City Street,False,False,True,False,False,POINT (-122.472566858 37.724568979),West of Twin Peaks,7.0,TARAVAL,2025-01-10 12:00:00,2025-04-08 04:35:01,Senior (65+),Bicycle,17.0,Morning (5am-12pm),2024,12,3,Tuesday,0
112,160878961,37.746782037138665,-122.47590202077916,2016,2016-11-04,19:05:00,2016-11-04 07:05:00,2016-10-28,16:33:00,2016-10-28 04:33:00,19th Avenue at Rivera Street,67.0,Male,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,False,True,True,False,POINT (-122.475902021 37.746782037),West of Twin Peaks,7.0,TARAVAL,2024-09-18 12:00:00,2025-04-08 04:35:01,Senior (65+),Pedestrian,16.0,Night (9pm-5am),2016,10,28,Friday,1
15,150451420,37.77506172060385,-122.4156444672336,2015,2015-06-02,16:09:00,2015-06-02 04:09:00,2015-05-23,23:36:00,2015-05-23 11:36:00,10th Street at Mission St,51.0,Male,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,True,True,True,True,POINT (-122.415644467 37.775061721),South of Market,6.0,SOUTHERN,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Pedestrian,23.0,Morning (5am-12pm),2015,5,23,Saturday,1
163,180840439,37.7983727036,-122.41045615799996,2018,2018-11-05,12:45:00,2018-11-05 12:45:00,2018-11-05,12:38:00,2018-11-05 12:38:00,Intersection of Powell Street and Vallejo Street,86.0,Female,Pedestrian,Pedestrian vs Motor Vehicle,City Street,False,True,True,False,True,POINT (-122.410456158 37.798372704),Chinatown,3.0,CENTRAL,2024-09-18 12:00:00,2025-04-08 04:35:01,Senior (65+),Pedestrian,12.0,Afternoon (12pm-5pm),2018,11,5,Monday,1
113,160902877,37.76867297676579,-122.4273264693634,2016,2016-11-05,19:58:00,2016-11-05 07:58:00,2016-11-05,19:48:00,2016-11-05 07:48:00,IFO 2027 Market Street,68.0,Male,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,False,True,True,False,POINT (-122.427326469 37.768672977),Castro/Upper Market,8.0,MISSION,2024-09-18 12:00:00,2025-04-08 04:35:01,Senior (65+),Pedestrian,19.0,Morning (5am-12pm),2016,11,5,Saturday,1
66,150574561,37.78758638153532,-122.40341748495489,2015,2015-07-05,15:05:00,2015-07-05 03:05:00,2015-07-01,21:11:00,2015-07-01 09:11:00,Market St and Third St,39.0,Male,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,False,True,True,False,POINT (-122.403417485 37.787586382),Financial District/South Beach,6.0,SOUTHERN,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Pedestrian,21.0,Morning (5am-12pm),2015,7,1,Wednesday,1
124,170588291,37.78495387970293,-122.42798892701636,2017,2017-07-19,20:33:00,2017-07-19 08:33:00,2017-07-19,20:23:00,2017-07-19 08:23:00,Laguna Street and Geary Blvd,29.0,Male,Motorcyclist,Motorcycle vs Truck,City Street,True,True,True,True,True,POINT (-122.427988927 37.78495388),Western Addition,5.0,NORTHERN,2024-09-18 12:00:00,2025-04-08 04:35:01,Young Adult (18-34),Motorcycle,20.0,Morning (5am-12pm),2017,7,19,Wednesday,0
20220795,220410865,37.80614124698443,-122.41707727810976,2022,2022-06-29,21:30:00,2022-06-29 09:30:00,2022-06-23,07:53:00,2022-06-23 07:53:00,North Point east of Jones St,80.0,Male,Bicyclist,Bicycle Collision,City Street,False,True,True,True,True,POINT (-122.417077278 37.806141247),North Beach,3.0,CENTRAL,2024-09-18 12:00:00,2025-04-08 04:35:01,Senior (65+),Bicycle,7.0,Morning (5am-12pm),2022,6,23,Thursday,0
171,190187691,37.716472587999995,-122.496531302,2019,2019-03-25,,2019-03-25 12:00:00,2019-03-15,18:16:00,2019-03-15 06:16:00,IFO 655 John Muir Drive,14.0,Female,Pedestrian,Pedestrian vs Motor Vehicle,City Street,False,True,True,False,False,POINT (-122.496531302 37.716472588),Lakeshore,7.0,TARAVAL,2024-09-18 12:00:00,2025-04-08 04:35:01,Child (0-17),Pedestrian,18.0,Morning (5am-12pm),2019,3,15,Friday,1
155,180620485,37.784839102099994,-122.412776698,2018,2018-08-31,00:35:00,2018-08-31 12:35:00,2018-08-18,03:08:00,2018-08-18 03:08:00,Ellis Street and Jones Street,57.0,Male,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,True,True,True,True,POINT (-122.412776698 37.784839102),Tenderloin,5.0,TENDERLOIN,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Pedestrian,3.0,Night (9pm-5am),2018,8,18,Saturday,1
147,180313721,37.72699070039998,-122.47490034400002,2018,2018-04-28,02:19:00,2018-04-28 02:19:00,2018-04-28,01:40:00,2018-04-28 01:40:00,19th Ave at Winston Drive,34.0,Male,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,False,True,True,True,POINT (-122.474900344 37.7269907),Lakeshore,7.0,TARAVAL,2024-09-18 12:00:00,2025-04-08 04:35:01,Young Adult (18-34),Pedestrian,1.0,Night (9pm-5am),2018,4,28,Saturday,1
103,160410228,37.708802332286275,-122.41601067624488,2016,2016-05-19,16:22:00,2016-05-19 04:22:00,2016-05-19,16:00:00,2016-05-19 04:00:00,Calgary Street and and Geneva Avenue,18.0,Male,Passenger,Motor Vehicle Collision,City Street,False,True,True,False,True,POINT (-122.416010676 37.708802332),Visitacion Valley,10.0,INGLESIDE,2024-09-18 12:00:00,2025-04-08 04:35:01,Young Adult (18-34),Vehicle,16.0,Night (9pm-5am),2016,5,19,Thursday,1
153,180641378,37.7555090609,-122.39779335,2018,2018-08-25,16:19:00,2018-08-25 04:19:00,2018-08-25,15:40:00,2018-08-25 03:40:00,Arkansas Street and 23rd Street,33.0,Male,Motorcyclist,Motorcycle vs Motor Vehicle,City Street,False,False,True,False,False,POINT (-122.39779335 37.755509061),Potrero Hill,10.0,BAYVIEW,2024-09-18 12:00:00,2025-04-08 04:35:01,Young Adult (18-34),Motorcycle,15.0,Night (9pm-5am),2018,8,25,Saturday,1
275,200366197,37.72403561320092,-122.40210839181567,2020,2020-06-18,10:18:00,2020-06-18 10:18:00,2020-06-18,07:00:00,2020-06-18 07:00:00,Dwight Street and San Bruno Avenue,63.0,Male,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,True,True,True,True,POINT (-122.402108392 37.724035613),Portola,9.0,BAYVIEW,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Pedestrian,7.0,Morning (5am-12pm),2020,6,18,Thursday,1
276,200367474,37.76606248719723,-122.47736282965312,2020,2020-06-18,17:15:00,2020-06-18 05:15:00,2020-06-18,16:38:00,2020-06-18 04:38:00,Crossover Drive and Martin Luther King Jr. Drive,53.0,Male,Motorcyclist,Motorcycle vs Motor Vehicle,City Street,False,False,True,False,False,POINT (-122.47736283 37.766062487),Golden Gate Park,4.0,RICHMOND,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Motorcycle,16.0,Night (9pm-5am),2020,6,18,Thursday,1
20241246,240618691,37.78009258297207,-122.48473226149436,2024,2024-10-04,20:21:00,2024-10-04 08:21:00,2024-10-02,00:57:00,2024-10-02 12:57:00,25th Ave and Geary Blvd,94.0,Male,Pedestrian,Motor Vehicle & Pedestrian,City Street,True,False,True,False,False,POINT (-122.484732261 37.780092583),Outer Richmond,1.0,RICHMOND,2024-11-08 12:00:00,2025-04-08 04:35:01,Senior (65+),Pedestrian,0.0,Afternoon (12pm-5pm),2024,10,2,Wednesday,1
20230131,230050348,37.7657832994918,-122.4075342296065,2023,2023-01-22,02:11:00,2023-01-22 02:11:00,2023-01-22,03:13:00,2023-01-22 03:13:00,16th St & Potrero Ave,39.0,Male,Passenger,Motor Vehicle Collision,City Street,True,True,True,True,False,POINT (-122.40753423 37.765783299),Mission,9.0,MISSION,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Vehicle,3.0,Night (9pm-5am),2023,1,22,Sunday,1
35,150529845,37.79447425537868,-122.40480060929728,2015,2015-06-17,19:06:00,2015-06-17 07:06:00,2015-06-17,18:00:00,2015-06-17 06:00:00,Kearney at Clay St,77.0,Female,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,True,True,False,True,POINT (-122.404800609 37.794474255),Chinatown,3.0,CENTRAL,2024-09-18 12:00:00,2025-04-08 04:35:01,Senior (65+),Pedestrian,18.0,Morning (5am-12pm),2015,6,17,Wednesday,1
20221300,220726929,37.72569214577631,-122.47510883263776,2022,2022-10-24,03:58:00,2022-10-24 03:58:00,2022-10-22,12:41:00,2022-10-22 12:41:00,19th Ave at Buckingham Way,75.0,Female,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,False,True,True,True,POINT (-122.475108833 37.725692146),Lakeshore,7.0,TARAVAL,2024-09-18 12:00:00,2025-04-08 04:35:01,Senior (65+),Pedestrian,12.0,Afternoon (12pm-5pm),2022,10,22,Saturday,1
52,140151442,37.78890628406117,-122.43383965446183,2014,2014-02-20,17:50:00,2014-02-20 05:50:00,2014-02-20,15:10:00,2014-02-20 03:10:00,California St and Fillmore St,90.0,Female,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,False,True,False,False,POINT (-122.433839654 37.788906284),Pacific Heights,2.0,NORTHERN,2024-09-18 12:00:00,2025-04-08 04:35:01,Senior (65+),Pedestrian,15.0,Night (9pm-5am),2014,2,20,Thursday,1
56,140049251,37.78594064278079,-122.44193933810683,2014,2014-01-19,10:54:00,2014-01-19 10:54:00,2014-01-17,,2014-01-17 12:00:00,Broderick St and Bush St,61.0,Male,Motorcyclist,Motorcycle vs Motor Vehicle,City Street,False,False,True,False,False,POINT (-122.441939338 37.785940643),Pacific Heights,2.0,RICHMOND,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Motorcycle,13.0,Afternoon (12pm-5pm),2014,1,17,Friday,0
2,140755533,37.72547565018137,-122.39424349328118,2014,2014-09-08,16:38:00,2014-09-08 04:38:00,2014-09-08,05:10:00,2014-09-08 05:10:00,3rd St at Carrol Ave,71.0,Male,Pedestrian,Pedestrian vs LRV,City Street,True,True,True,True,True,POINT (-122.394243493 37.72547565),Bayview Hunters Point,10.0,BAYVIEW,2024-09-18 12:00:00,2025-04-08 04:35:01,Senior (65+),Pedestrian,5.0,Morning (5am-12pm),2014,9,8,Monday,1
20241307,240663721,37.76450936167751,-122.4525693538626,2024,2024-10-22,08:50:00,2024-10-22 08:50:00,2024-10-22,08:45:00,2024-10-22 08:45:00,Parnassus Ave and Stanyan St,70.0,Male,Pedestrian,Pedestrian vs Motor Vehicle,City Street,False,False,True,False,False,POINT (-122.452569354 37.764509362),Inner Sunset,8.0,PARK,2024-11-08 12:00:00,2025-04-08 04:35:01,Senior (65+),Pedestrian,8.0,Morning (5am-12pm),2024,10,22,Tuesday,1
116,160974616,37.723085048371864,-122.44327377954198,2016,2016-12-11,17:25:00,2016-12-11 05:25:00,2016-11-30,18:19:00,2016-11-30 06:19:00,Ocean Avenue at Delano Avenue,72.0,Male,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,True,True,True,False,POINT (-122.44327378 37.723085048),Outer Mission,11.0,INGLESIDE,2024-09-18 12:00:00,2025-04-08 04:35:01,Senior (65+),Pedestrian,18.0,Morning (5am-12pm),2016,11,30,Wednesday,1
127,170753632,37.769586076267665,-122.40758738741344,2017,2017-09-15,08:25:00,2017-09-15 08:25:00,2017-09-15,08:15:00,2017-09-15 08:15:00,Brannan Street and Dore Street,41.0,Female,Pedestrian,Pedestrian vs Motor Vehicle,City Street,False,True,True,False,False,POINT (-122.407587387 37.769586076),South of Market,6.0,SOUTHERN,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Pedestrian,8.0,Morning (5am-12pm),2017,9,15,Friday,1
91,23881000,37.770049772562125,-122.40700149001546,2016,2016-02-06,21:32:00,2016-02-06 09:32:00,2016-02-06,21:20:00,2016-02-06 09:20:00,Brannan Street and 9th Street,27.0,Male,Passenger,Motor Vehicle Collision,City Street,True,True,True,True,False,POINT (-122.40700149 37.770049773),South of Market,6.0,SOUTHERN,2024-09-18 12:00:00,2025-04-08 04:35:01,Young Adult (18-34),Vehicle,21.0,Morning (5am-12pm),2016,2,6,Saturday,0
144,180146340,37.708999301900015,-122.458241195,2018,2018-02-24,07:07:00,2018-02-24 07:07:00,2018-02-24,06:27:00,2018-02-24 06:27:00,Intersection of San Jose Avenue and Rice Street,66.0,Male,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,True,True,True,True,POINT (-122.458241195 37.708999302),Outer Mission,11.0,TARAVAL,2024-09-18 12:00:00,2025-04-08 04:35:01,Senior (65+),Pedestrian,6.0,Morning (5am-12pm),2018,2,24,Saturday,1
20230008,230002236,37.76835372068856,-122.40781348708222,2023,2023-01-01,22:45:00,2023-01-01 10:45:00,2023-01-01,20:19:00,2023-01-01 08:19:00,Alameda St and Potrero Ave,50.0,Female,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,True,True,True,False,POINT (-122.407813487 37.768353721),Mission,9.0,MISSION,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Pedestrian,20.0,Morning (5am-12pm),2023,1,1,Sunday,1
29,140723552,37.73880995393555,-122.39500052747088,2014,2014-08-28,09:21:00,2014-08-28 09:21:00,2014-08-28,09:04:00,2014-08-28 09:04:00,Quint St and Newcomb Ave,52.0,Male,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,False,True,False,False,POINT (-122.395000527 37.738809954),Bayview Hunters Point,10.0,BAYVIEW,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Pedestrian,9.0,Morning (5am-12pm),2014,8,28,Thursday,1
133,170625865,37.7100128558735,-122.39149799846103,2017,2017-08-01,19:17:00,2017-08-01 07:17:00,2017-08-01,19:02:00,2017-08-01 07:02:00,Harney Way West of Executive Park Boulevard,37.0,Female,Pedestrian,Pedestrian vs Motor Vehicle,City Street,False,False,True,False,False,POINT (-122.391497998 37.710012856),Bayview Hunters Point,10.0,BAYVIEW,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Pedestrian,19.0,Morning (5am-12pm),2017,8,1,Tuesday,1
59,150990666,37.75455161790163,-122.4818694808546,2015,2015-11-13,19:35:00,2015-11-13 07:35:00,2015-11-13,18:50:00,2015-11-13 06:50:00,IFO 1747 24th Ave,67.0,Female,Pedestrian,Pedestrian vs Motor Vehicle,City Street,False,False,True,False,False,POINT (-122.481869481 37.754551618),Sunset/Parkside,4.0,TARAVAL,2024-09-18 12:00:00,2025-04-08 04:35:01,Senior (65+),Pedestrian,18.0,Morning (5am-12pm),2015,11,13,Friday,1
12,150708061,37.77619541744142,-122.41475394702942,2015,2015-08-27,14:36:00,2015-08-27 02:36:00,2015-08-14,01:35:00,2015-08-14 01:35:00,9th and Mission St,60.0,Male,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,True,True,True,True,POINT (-122.414753947 37.776195417),South of Market,6.0,SOUTHERN,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Pedestrian,1.0,Night (9pm-5am),2015,8,14,Friday,1
324,210606400,37.7582268285421,-122.42576680671888,2021,2021-09-18,23:20:00,2021-09-18 11:20:00,2021-09-18,22:40:00,2021-09-18 10:40:00,20th Street at Dolores Street,47.0,Male,Bicyclist,Bicycle Collision,City Street,False,False,True,True,False,POINT (-122.425766807 37.758226829),Mission,8.0,MISSION,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Bicycle,22.0,Morning (5am-12pm),2021,9,18,Saturday,0
267,200020387,37.82317492258411,-122.37490669983504,2020,2020-01-08,23:50:00,2020-01-08 11:50:00,2020-01-08,23:33:00,2020-01-08 11:33:00,"West end 9th Street at Avenue B, Treasure Island",45.0,Male,Driver,Motor Vehicle Collision,City Street,False,True,True,False,True,POINT (-122.3749067 37.823174923),Treasure Island,6.0,SOUTHERN,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Vehicle,23.0,Morning (5am-12pm),2020,1,8,Wednesday,0
316,210312431,37.79097319159971,-122.4173913354213,2021,2019-06-15,22:29:00,2019-06-15 10:29:00,2021-05-21,11:14:00,2021-05-21 11:14:00,California Street and Hyde Street,25.0,Male,Motorcyclist,Motorcycle Collision,City Street,True,False,True,True,False,POINT (-122.417391335 37.790973192),Nob Hill,3.0,CENTRAL,2024-09-18 12:00:00,2025-04-08 04:35:01,Young Adult (18-34),Motorcycle,11.0,Morning (5am-12pm),2021,5,21,Friday,0
65,150890602,37.79060514767108,-122.39975632722862,2015,2015-10-11,15:32:00,2015-10-11 03:32:00,2015-11-11,15:20:00,2015-11-11 03:20:00,IFO 532 Market Street,47.0,Male,Bicyclist,Bicycle vs MUNI,City Street,True,True,True,True,False,POINT (-122.399756327 37.790605148),Financial District/South Beach,3.0,SOUTHERN,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Bicycle,15.0,Night (9pm-5am),2015,11,11,Wednesday,1
301,210043288,37.752046809823064,-122.421595151812,2021,2021-01-23,03:54:00,2021-01-23 03:54:00,2021-01-19,20:31:00,2021-01-19 08:31:00,24th Street and San Jose Avenue,85.0,Male,Pedestrian,Pedestrian vs Motor Vehicle,City Street,False,False,True,True,False,POINT (-122.421595152 37.75204681),Mission,8.0,MISSION,2024-09-18 12:00:00,2025-04-08 04:35:01,Senior (65+),Pedestrian,20.0,Morning (5am-12pm),2021,1,19,Tuesday,1
99,160253880,37.76199707130398,-122.4237951037144,2016,2016-03-27,17:12:00,2016-03-27 05:12:00,2016-03-27,17:00:00,2016-03-27 05:00:00,556 Guerrero St,63.0,Male,Driver,Motor Vehicle Collision,City Street,True,False,True,True,False,POINT (-122.423795104 37.761997071),Mission,9.0,MISSION,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Vehicle,17.0,Morning (5am-12pm),2016,3,27,Sunday,0
102,160105849,37.78039693442737,-122.41254681492784,2016,2016-02-06,16:26:00,2016-02-06 04:26:00,2016-02-05,09:50:00,2016-02-05 09:50:00,7th Street and Market Street,38.0,Female,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,True,True,True,True,POINT (-122.412546815 37.780396934),South of Market,6.0,SOUTHERN,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Pedestrian,9.0,Morning (5am-12pm),2016,2,5,Friday,1
